Type,TimeStamp,Latitude,Longitude,HAccuracy,Speed,Course
0,2017-09-22 20:53:29 +0000,37.499874,-121.927791,5,3.92,318.12851
0,2017-09-22 20:53:34 +0000,37.500026,-121.927967,5,4.7,318.12851
0,2017-09-22 20:53:39 +0000,37.500188,-121.928157,5,6.09,318.12851
0,2017-09-22 20:53:44 +0000,37.500345,-121.928335,5,4.58,317.991669
0,2017-09-22 20:53:49 +0000,37.500452,-121.928448,5,1.32,317.991669
0,2017-09-22 20:53:54 +0000,37.500544,-121.928536,5,2.24,317.991669
0,2017-09-22 20:54:00 +0000,37.500643,-121.928649,5,2.64,317.991669
0,2017-09-22 20:54:05 +0000,37.500725,-121.92874,5,2.46,317.991669
0,2017-09-22 20:54:10 +0000,37.500804,-121.928828,5,2.1,317.991669
0,2017-09-22 20:54:15 +0000,37.500891,-121.92893,5,3.14,317.991669
0,2017-09-22 20:54:20 +0000,37.500968,-121.929019,5,2.34,317.991669
0,2017-09-22 20:54:25 +0000,37.501073,-121.929136,5,3.28,317.912628
0,2017-09-22 20:54:31 +0000,37.501178,-121.929255,5,2.15,317.912628
0,2017-09-22 20:54:46 +0000,37.5013,-121.929385,5,2.08,317.912628
0,2017-09-22 20:54:51 +0000,37.501368,-121.929461,5,2.4,317.914856
0,2017-09-22 20:55:39 +0000,37.502091,-121.930272,5,2.37,317.914856
0,2017-09-22 20:55:44 +0000,37.502195,-121.930388,5,2.72,317.914856
0,2017-09-22 20:55:49 +0000,37.502293,-121.930504,5,3.11,318.638336
0,2017-09-22 20:55:55 +0000,37.502441,-121.930677,5,4.52,318.638336
0,2017-09-22 20:56:01 +0000,37.502616,-121.930879,5,4.32,319.027557
0,2017-09-22 20:56:06 +0000,37.502712,-121.930984,5,1.66,319.027557
0,2017-09-22 20:56:16 +0000,37.502836,-121.931121,5,1.58,319.027557
0,2017-09-22 20:56:26 +0000,37.502976,-121.931277,5,2.66,319.027557
0,2017-09-22 20:56:32 +0000,37.50305,-121.931361,5,1.91,319.027557
0,2017-09-22 20:56:42 +0000,37.503145,-121.931465,5,0.86,318.431366
0,2017-09-22 20:56:52 +0000,37.503264,-121.931602,5,2.29,318.431366
0,2017-09-22 20:56:58 +0000,37.503362,-121.931717,5,2.77,318.431366
0,2017-09-22 20:57:03 +0000,37.503484,-121.931855,5,3.05,318.431366
0,2017-09-22 20:57:08 +0000,37.503607,-121.931984,5,4.21,318.431366
0,2017-09-22 20:57:13 +0000,37.503709,-121.932095,5,2.73,318.431366
0,2017-09-22 20:57:18 +0000,37.503783,-121.932182,5,1.93,318.431366
0,2017-09-22 20:57:24 +0000,37.503859,-121.93226,5,1.91,318.431366
0,2017-09-22 20:57:29 +0000,37.503943,-121.932357,5,2.19,318.431366
0,2017-09-22 20:57:39 +0000,37.504013,-121.932438,5,3.12,318.431366
0,2017-09-22 20:57:44 +0000,37.504117,-121.932553,5,2.75,319.016815
0,2017-09-22 20:57:49 +0000,37.504188,-121.932632,5,1.64,319.016815
0,2017-09-22 20:58:00 +0000,37.504266,-121.932717,5,2.86,319.016815
0,2017-09-22 20:58:05 +0000,37.504363,-121.932833,5,2.41,319.417267
0,2017-09-22 20:58:10 +0000,37.504434,-121.93292,5,1.75,319.417267
0,2017-09-22 20:58:25 +0000,37.504541,-121.933028,5,2.19,319.417267
0,2017-09-22 20:58:36 +0000,37.50463,-121.933132,5,2.01,320.258362
0,2017-09-22 20:58:46 +0000,37.504757,-121.933255,5,2.72,320.258362
0,2017-09-22 20:58:51 +0000,37.504863,-121.933368,5,2.9,321.542267
0,2017-09-22 21:00:27 +0000,37.505681,-121.934114,5,2.61,325.303284
0,2017-09-22 21:00:32 +0000,37.505763,-121.934183,5,0.98,326.776367
0,2017-09-22 21:00:43 +0000,37.505918,-121.9343,5,2.14,326.776367
0,2017-09-22 21:00:48 +0000,37.506007,-121.934371,5,3.39,328.517914
0,2017-09-22 21:00:54 +0000,37.506161,-121.934494,5,3.81,328.627289
0,2017-09-22 21:00:57 +0000,37.506238,-121.934564,5,3.96,326.193298
0,2017-09-22 21:01:02 +0000,37.506375,-121.934646,5,3.04,330.291718
0,2017-09-22 21:01:07 +0000,37.506518,-121.934749,5,4.04,331.36438
0,2017-09-22 21:01:12 +0000,37.506673,-121.934869,5,4.74,331.36438
0,2017-09-22 21:01:17 +0000,37.506858,-121.935002,5,4.82,332.893707
0,2017-09-22 21:01:23 +0000,37.5071,-121.935157,5,4.41,335.013641
0,2017-09-22 21:01:28 +0000,37.507288,-121.935276,5,4.26,335.013641
0,2017-09-22 21:01:33 +0000,37.507455,-121.93537,5,3.5,335.273041
0,2017-09-22 21:01:38 +0000,37.507597,-121.935452,5,2.63,335.273041
0,2017-09-22 21:01:43 +0000,37.507691,-121.935505,5,2.48,335.273041
0,2017-09-22 21:01:49 +0000,37.507846,-121.935627,5,4.47,335.273041
0,2017-09-22 21:01:54 +0000,37.507998,-121.935667,5,2.17,335.39386
0,2017-09-22 21:01:59 +0000,37.508231,-121.935792,5,6,335.39386
0,2017-09-22 21:02:04 +0000,37.508445,-121.935896,5,5.2,335.39386
0,2017-09-22 21:02:09 +0000,37.508627,-121.936006,5,4.59,335.39386
0,2017-09-22 21:02:14 +0000,37.508758,-121.93608,5,2.93,335.39386
0,2017-09-22 21:02:20 +0000,37.508992,-121.936192,5,5.02,335.39386
0,2017-09-22 21:02:25 +0000,37.509273,-121.936355,5,7.48,335.39386
0,2017-09-22 21:02:30 +0000,37.509586,-121.936528,5,7.43,335.39386
0,2017-09-22 21:02:35 +0000,37.509878,-121.93669,5,7.17,335.411072
0,2017-09-22 21:02:40 +0000,37.510193,-121.936886,5,7.44,335.411072
0,2017-09-22 21:02:45 +0000,37.510518,-121.937082,5,9.84,335.411072
0,2017-09-22 21:02:51 +0000,37.511036,-121.937365,5,11.35,335.390778
0,2017-09-22 21:02:55 +0000,37.51158,-121.937657,5,18.799999,335.338379
0,2017-09-22 21:03:00 +0000,37.512512,-121.938101,5,22.360001,340.664062
0,2017-09-22 21:03:05 +0000,37.513451,-121.93828,5,19.98,10.166805
0,2017-09-22 21:03:10 +0000,37.514288,-121.938092,5,19.209999,6.547314
0,2017-09-22 21:03:15 +0000,37.514917,-121.938156,5,10.4,354.527069
0,2017-09-22 21:03:20 +0000,37.515036,-121.938595,5,10.24,255.184875
0,2017-09-22 21:03:26 +0000,37.514785,-121.939501,5,14.11,249.83255
0,2017-09-22 21:03:31 +0000,37.514533,-121.94025,5,14.91,250.8965
0,2017-09-22 21:03:36 +0000,37.51435,-121.940876,5,7.93,250.238495
0,2017-09-22 21:03:41 +0000,37.514315,-121.940982,5,0,250.238495
0,2017-09-22 21:03:47 +0000,37.514074,-121.941094,5,11.11,157.918854
0,2017-09-22 21:03:52 +0000,37.513487,-121.94066,5,19.27,121.592575
0,2017-09-22 21:03:57 +0000,37.512943,-121.939508,5,26.41,123.439201
0,2017-09-22 21:04:02 +0000,37.511936,-121.938455,5,31.41,145.092117
0,2017-09-22 21:04:06 +0000,37.510841,-121.937804,5,35.66,155.385239
0,2017-09-22 21:04:11 +0000,37.509289,-121.936897,5,40.07,155.439072
0,2017-09-22 21:04:14 +0000,37.50828,-121.936312,5,41.93,154.907944
0,2017-09-22 21:04:15 +0000,37.50793,-121.936117,5,42.599998,154.907944
0,2017-09-22 21:04:16 +0000,37.507597,-121.935919,5,42.16,154.731888
0,2017-09-22 21:04:18 +0000,37.506911,-121.935495,5,41.880001,154.731888
0,2017-09-22 21:04:21 +0000,37.50592,-121.934804,5,40.48,148.132355
0,2017-09-22 21:04:25 +0000,37.504741,-121.933805,5,39.139999,141.5056
0,2017-09-22 21:04:26 +0000,37.504465,-121.933533,5,39.279999,141.5056
0,2017-09-22 21:04:30 +0000,37.503386,-121.932347,5,40.549999,138.525269
0,2017-09-22 21:04:31 +0000,37.503123,-121.932043,5,40.709999,138.525269
0,2017-09-22 21:04:35 +0000,37.502032,-121.930798,5,40.880001,138.272919
0,2017-09-22 21:04:36 +0000,37.501756,-121.930491,5,40.07,138.164062
0,2017-09-22 21:04:41 +0000,37.500435,-121.928997,5,39.630001,137.8125
0,2017-09-22 21:04:45 +0000,37.499353,-121.927791,5,40.41,138.515625
0,2017-09-22 21:04:50 +0000,37.497986,-121.926278,5,39.990002,138.164062
0,2017-09-22 21:04:54 +0000,37.496939,-121.925095,5,38.360001,138.164062
0,2017-09-22 21:04:59 +0000,37.495693,-121.923701,5,36.759998,138.164062
0,2017-09-22 21:05:04 +0000,37.494523,-121.922364,5,33.970001,138.164062
0,2017-09-22 21:05:07 +0000,37.493869,-121.921631,5,32,138.164062
0,2017-09-22 21:05:12 +0000,37.492758,-121.920447,5,32.869999,143.085938
0,2017-09-22 21:05:17 +0000,37.491523,-121.919396,5,32.91,148.007812
0,2017-09-22 21:05:24 +0000,37.48981,-121.918166,5,29.969999,150.820312
0,2017-09-22 21:05:25 +0000,37.489574,-121.917999,5,29.879999,150.820312
0,2017-09-22 21:05:30 +0000,37.488392,-121.917177,5,30.110001,150.46875
0,2017-09-22 21:05:31 +0000,37.488153,-121.917005,5,30.27,150.46875
0,2017-09-22 21:05:38 +0000,37.486493,-121.915841,5,29.65,150.820312
0,2017-09-22 21:05:39 +0000,37.486266,-121.915673,5,29.540001,150.820312
0,2017-09-22 21:05:43 +0000,37.485327,-121.914991,5,30.51,149.414062
0,2017-09-22 21:05:45 +0000,37.484845,-121.914644,5,31.08,151.171875
0,2017-09-22 21:05:46 +0000,37.484608,-121.914475,5,31.459999,152.578125
0,2017-09-22 21:05:51 +0000,37.483237,-121.913811,5,33.099998,163.476562
0,2017-09-22 21:05:56 +0000,37.481823,-121.913361,5,32.360001,165.9375
0,2017-09-22 21:05:57 +0000,37.48154,-121.913269,5,32.169998,165.585938
0,2017-09-22 21:05:59 +0000,37.480962,-121.913096,5,32.560001,165.9375
0,2017-09-22 21:06:00 +0000,37.480673,-121.913017,5,32.59,166.289062
0,2017-09-22 21:06:03 +0000,37.479797,-121.912753,5,32.889999,166.640625
0,2017-09-22 21:06:07 +0000,37.478689,-121.912429,5,31.719999,165.585938
0,2017-09-22 21:06:11 +0000,37.477603,-121.912089,5,31.440001,165.9375
0,2017-09-22 21:06:16 +0000,37.476216,-121.91164,5,32.349998,166.289062
0,2017-09-22 21:06:28 +0000,37.472994,-121.910565,5,30.83,159.960938
0,2017-09-22 21:06:32 +0000,37.471942,-121.910044,5,32.07,156.445312
0,2017-09-22 21:06:34 +0000,37.471421,-121.909718,5,32.48,152.578125
0,2017-09-22 21:06:38 +0000,37.470418,-121.90899,5,32.549999,148.359375
0,2017-09-22 21:06:40 +0000,37.46991,-121.908591,5,32.849998,147.65625
0,2017-09-22 21:06:44 +0000,37.468897,-121.907776,5,34.060001,147.65625
0,2017-09-22 21:06:45 +0000,37.468635,-121.907564,5,34.950001,147.65625
0,2017-09-22 21:06:46 +0000,37.468365,-121.907347,5,35.75,147.304688
0,2017-09-22 21:06:47 +0000,37.468091,-121.907126,5,35.75,147.304688
0,2017-09-22 21:06:48 +0000,37.467826,-121.90691,5,34.970001,147.304688
0,2017-09-22 21:06:54 +0000,37.466392,-121.905753,5,29.57,147.65625
0,2017-09-22 21:06:55 +0000,37.466168,-121.905575,5,29.110001,147.65625
0,2017-09-22 21:07:00 +0000,37.465042,-121.90467,5,29.959999,146.953125
0,2017-09-22 21:07:06 +0000,37.463615,-121.903529,5,32.549999,147.65625
0,2017-09-22 21:07:10 +0000,37.462528,-121.902731,5,36.400002,149.414062
0,2017-09-22 21:07:11 +0000,37.462244,-121.90251,5,37.34,148.359375
0,2017-09-22 21:07:16 +0000,37.460807,-121.901319,5,38.41,145.546875
0,2017-09-22 21:07:18 +0000,37.460516,-121.901068,5,38.740002,145.195312
0,2017-09-22 21:07:18 +0000,37.460232,-121.900812,5,39.169998,144.84375
0,2017-09-22 21:07:19 +0000,37.459944,-121.900552,5,39.52,144.492188
0,2017-09-22 21:07:24 +0000,37.458455,-121.899224,5,41.849998,145.898438
0,2017-09-22 21:07:29 +0000,37.456877,-121.897826,5,43.549999,144.140625
0,2017-09-22 21:07:33 +0000,37.4556,-121.896608,5,45.509998,143.4375
0,2017-09-22 21:07:38 +0000,37.453912,-121.895096,5,46.150002,144.140625
0,2017-09-22 21:07:43 +0000,37.452173,-121.893595,5,47.189999,148.007812
0,2017-09-22 21:07:45 +0000,37.451434,-121.893076,5,46.900002,152.929688
0,2017-09-22 21:07:46 +0000,37.451054,-121.892841,5,46.32,154.6875
0,2017-09-22 21:07:50 +0000,37.449538,-121.892091,5,44.330002,162.421875
0,2017-09-22 21:07:51 +0000,37.449159,-121.89195,5,43.740002,162.773438
0,2017-09-22 21:07:55 +0000,37.447663,-121.891482,5,41.02,170.15625
0,2017-09-22 21:07:56 +0000,37.447296,-121.891411,5,40.669998,170.859375
0,2017-09-22 21:08:02 +0000,37.445077,-121.89104,5,42.18,172.265625
0,2017-09-22 21:08:07 +0000,37.44313,-121.890658,5,44.509998,170.859375
0,2017-09-22 21:08:10 +0000,37.441942,-121.890414,5,45.07,170.859375
0,2017-09-22 21:08:13 +0000,37.440743,-121.890159,5,45.709999,170.507812
0,2017-09-22 21:08:17 +0000,37.439104,-121.889796,5,46.57,169.804688
0,2017-09-22 21:08:18 +0000,37.438689,-121.889696,5,46.790001,169.804688
0,2017-09-22 21:08:21 +0000,37.437441,-121.889436,5,46.639999,170.859375
0,2017-09-22 21:08:24 +0000,37.436217,-121.889181,5,44.889999,169.453125
0,2017-09-22 21:08:29 +0000,37.434279,-121.888463,5,45.099998,160.3125
0,2017-09-22 21:08:30 +0000,37.4339,-121.88828,5,45.310001,158.554688
0,2017-09-22 21:08:35 +0000,37.432063,-121.887367,5,40.59,159.609375
0,2017-09-22 21:08:40 +0000,37.430543,-121.886563,5,33.790001,157.148438
0,2017-09-22 21:08:47 +0000,37.428763,-121.885608,5,22.57,158.203125
0,2017-09-22 21:08:53 +0000,37.427879,-121.885159,5,15.55,157.5
0,2017-09-22 21:08:58 +0000,37.427258,-121.884801,5,15.93,155.390625
0,2017-09-22 21:09:04 +0000,37.426402,-121.88433,5,19.969999,158.203125
0,2017-09-22 21:09:09 +0000,37.425475,-121.883891,5,22.73,161.367188
0,2017-09-22 21:09:13 +0000,37.424604,-121.883554,5,26.1,163.476562
0,2017-09-22 21:09:18 +0000,37.4234,-121.883171,5,27.700001,166.640625
0,2017-09-22 21:09:19 +0000,37.423154,-121.8831,5,27.74,167.34375
0,2017-09-22 21:09:22 +0000,37.422451,-121.88291,5,26.059999,166.992188
0,2017-09-22 21:09:23 +0000,37.422217,-121.882844,5,26.25,166.992188
0,2017-09-22 21:09:28 +0000,37.421013,-121.882495,5,28.48,166.992188
0,2017-09-22 21:09:34 +0000,37.419595,-121.88212,5,24.9,170.859375
0,2017-09-22 21:09:39 +0000,37.418628,-121.881935,5,21.09,170.15625
0,2017-09-22 21:09:44 +0000,37.417664,-121.881687,5,23.639999,169.101562
0,2017-09-22 21:09:48 +0000,37.416775,-121.88148,5,25.15,170.859375
0,2017-09-22 21:09:49 +0000,37.416556,-121.881439,5,24.870001,172.265625
0,2017-09-22 21:09:54 +0000,37.415522,-121.881679,5,23.93,202.148438
0,2017-09-22 21:09:59 +0000,37.414482,-121.882156,5,24.01,199.6875
0,2017-09-22 21:10:05 +0000,37.413738,-121.882674,5,10.15,222.1875
0,2017-09-22 21:10:10 +0000,37.41372,-121.883036,5,5.16,248.554688
0,2017-09-22 21:10:51 +0000,37.413686,-121.883192,5,0.38,247.5
0,2017-09-22 21:11:02 +0000,37.413479,-121.883808,5,13.63,248.14798
0,2017-09-22 21:11:07 +0000,37.413239,-121.884565,5,13.59,248.489655
0,2017-09-22 21:11:12 +0000,37.41302,-121.885295,5,15.58,248.417114
0,2017-09-22 21:11:18 +0000,37.41273,-121.886296,5,15.21,247.851562
0,2017-09-22 21:11:23 +0000,37.412453,-121.8871,5,16.360001,248.507034
0,2017-09-22 21:11:29 +0000,37.412107,-121.888229,5,18.610001,248.546097
0,2017-09-22 21:11:34 +0000,37.411813,-121.889173,5,17.629999,248.799637
0,2017-09-22 21:11:39 +0000,37.411521,-121.890152,5,20.09,249.870407
0,2017-09-22 21:11:44 +0000,37.411206,-121.891157,5,18.08,252.33371
0,2017-09-22 21:11:45 +0000,37.411158,-121.891315,5,18.110001,252.33371
0,2017-09-22 21:11:53 +0000,37.410749,-121.893256,5,25.59,248.203125
0,2017-09-22 21:11:59 +0000,37.410003,-121.894547,5,20.23,221.175949
0,2017-09-22 21:12:04 +0000,37.409306,-121.895085,5,19.16,202.002869
0,2017-09-22 21:12:09 +0000,37.408424,-121.895357,5,21.299999,185.547546
0,2017-09-22 21:12:14 +0000,37.4074,-121.895482,5,23.360001,186.49115
0,2017-09-22 21:12:19 +0000,37.406345,-121.895635,5,23.66,187.96582
0,2017-09-22 21:12:24 +0000,37.405356,-121.896074,5,21.74,209.08194
0,2017-09-22 21:12:30 +0000,37.404607,-121.896912,5,14.05,237.342072
0,2017-09-22 21:12:35 +0000,37.404393,-121.897341,5,4.79,237.342072
0,2017-09-22 21:14:02 +0000,37.404284,-121.897612,5,5.86,245.661057
0,2017-09-22 21:14:07 +0000,37.404137,-121.898154,5,14.41,255.670288
0,2017-09-22 21:14:12 +0000,37.404091,-121.899147,5,19.700001,272.06131
0,2017-09-22 21:14:17 +0000,37.404136,-121.900106,5,16.85,275.042542
0,2017-09-22 21:14:23 +0000,37.404219,-121.901065,10,13.67,276.106293
0,2017-09-22 21:14:29 +0000,37.404281,-121.901983,10,12.37,275.234619
0,2017-09-22 21:14:35 +0000,37.40432,-121.902514,10,3.05,275.242981
0,2017-09-22 21:15:16 +0000,37.404343,-121.902859,10,7.83,270
0,2017-09-22 21:15:22 +0000,37.403762,-121.902848,10,15.15,178.820587
0,2017-09-22 21:15:24 +0000,37.40343,-121.902833,10,18.43,177.368134
0,2017-09-22 21:15:37 +0000,37.400443,-121.902769,10,28.09,179.965927
0,2017-09-22 21:15:40 +0000,37.399694,-121.902772,10,27.719999,175.01561
0,2017-09-22 21:15:45 +0000,37.398488,-121.902653,5,26.34,172.416443
0,2017-09-22 21:15:49 +0000,37.397592,-121.902503,5,23.58,170.15625
0,2017-09-22 21:15:50 +0000,37.397392,-121.902458,5,21.690001,170.15625
0,2017-09-22 21:15:55 +0000,37.396815,-121.90231,9.782718,8.19,203.203125
0,2017-09-22 21:15:57 +0000,37.396749,-121.9025,5,4.6,258.594452
0,2017-09-22 21:16:02 +0000,37.39672,-121.902674,5,2.07,257.752747
0,2017-09-22 21:16:07 +0000,37.396695,-121.902818,5,2,257.752747
1,2017-09-22 21:16:10 +0000,37.396593,-121.904666,59.001645,-1,-1
0,2017-09-22 21:16:12 +0000,37.396639,-121.903138,5,9.88,257.752747
0,2017-09-22 21:16:17 +0000,37.396555,-121.903636,5,6.12,259.738159
0,2017-09-22 21:16:22 +0000,37.396474,-121.904079,5,10.52,256.995544
0,2017-09-22 21:16:27 +0000,37.39638,-121.904581,5,6.67,256.580475
0,2017-09-22 21:16:32 +0000,37.396345,-121.904761,5,2.01,256.140228
0,2017-09-22 21:16:38 +0000,37.396464,-121.904976,5,3.77,340.005035
0,2017-09-22 21:16:43 +0000,37.396601,-121.904867,5,4.84,74.61657
3,2017-09-22 21:18:00 +0000,37.396607,-121.904767,65,-1,-1
0,2017-09-22 21:22:25 +0000,37.396617,-121.905046,5,0,339.65152
0,2017-09-22 21:22:30 +0000,37.39651,-121.904996,5,2.64,160.00502
0,2017-09-22 21:22:35 +0000,37.396384,-121.904939,5,4.58,160.00502
0,2017-09-22 21:22:41 +0000,37.396279,-121.904577,5,9.42,75.926598
0,2017-09-22 21:22:46 +0000,37.396416,-121.903946,5,11.57,74.091911
0,2017-09-22 21:22:51 +0000,37.396484,-121.903482,5,5.07,76.391594
0,2017-09-22 21:23:01 +0000,37.396576,-121.902835,10,4.6,84.023438
4,2017-09-22 21:23:01 +0000,37.396634,-121.904801,10,-1,-1
0,2017-09-22 21:23:06 +0000,37.396672,-121.902516,5,5.19,77.695312
0,2017-09-22 21:24:03 +0000,37.396697,-121.902276,5,6.6,60.820312
0,2017-09-22 21:24:08 +0000,37.397186,-121.902153,5,15.24,348.978729
2,2017-09-22 21:24:11 +0000,37.396619,-121.904051,108.763805,-1,-1
0,2017-09-22 21:24:13 +0000,37.397943,-121.902303,5,15.84,350.84259
0,2017-09-22 21:24:18 +0000,37.398661,-121.902447,5,15.3,352.229919
0,2017-09-22 21:24:23 +0000,37.399402,-121.902556,5,15.89,353.31311
0,2017-09-22 21:24:28 +0000,37.400182,-121.902672,5,17.120001,349.766205
0,2017-09-22 21:24:33 +0000,37.400994,-121.902698,5,19.129999,359.965942
0,2017-09-22 21:24:38 +0000,37.401865,-121.902695,5,20.27,359.965942
0,2017-09-22 21:24:44 +0000,37.402983,-121.9027,5,20.09,357.278931
0,2017-09-22 21:24:49 +0000,37.403737,-121.902732,5,13.68,358.274292
0,2017-09-22 21:24:54 +0000,37.404078,-121.902586,5,2.32,43.242188
0,2017-09-22 21:25:14 +0000,37.404147,-121.902394,5,8.12,95.585449
0,2017-09-22 21:25:19 +0000,37.404131,-121.901649,5,17.85,95.50647
0,2017-09-22 21:25:25 +0000,37.404031,-121.900448,5,16.26,95.392776
0,2017-09-22 21:25:30 +0000,37.40397,-121.899709,5,10.08,95.392776
0,2017-09-22 21:25:35 +0000,37.403934,-121.899262,5,4.75,94.895668
0,2017-09-22 21:25:40 +0000,37.403927,-121.899118,5,0.81,92.533951
0,2017-09-22 21:26:45 +0000,37.404081,-121.897832,5,13.07,74.49086
0,2017-09-22 21:26:50 +0000,37.404309,-121.897139,5,14.91,58.718819
0,2017-09-22 21:26:55 +0000,37.404745,-121.896417,5,16.58,46.139694
0,2017-09-22 21:27:00 +0000,37.405377,-121.895853,5,16.879999,27.836435
0,2017-09-22 21:27:06 +0000,37.406303,-121.895486,5,17.84,10.829105
0,2017-09-22 21:27:11 +0000,37.407138,-121.895373,5,19.190001,5.463423
0,2017-09-22 21:27:16 +0000,37.407995,-121.89527,5,18.049999,6.591594
0,2017-09-22 21:27:22 +0000,37.408992,-121.895052,5,20.440001,21.083355
0,2017-09-22 21:27:27 +0000,37.409573,-121.894707,5,9.65,30.876652
0,2017-09-22 21:27:32 +0000,37.40973,-121.894569,5,0.45,37.855961
0,2017-09-22 21:28:56 +0000,37.409829,-121.894444,5,6.11,37.855961
0,2017-09-22 21:29:01 +0000,37.410095,-121.894117,5,11.23,45.752735
0,2017-09-22 21:29:06 +0000,37.410449,-121.893488,5,14,61.921589
0,2017-09-22 21:29:11 +0000,37.410688,-121.892752,5,14.8,73.208191
0,2017-09-22 21:29:16 +0000,37.41088,-121.891827,5,18.59,74.537933
0,2017-09-22 21:29:21 +0000,37.411166,-121.890775,5,19.73,70.539032
0,2017-09-22 21:29:26 +0000,37.411477,-121.889759,5,18.690001,69.893684
0,2017-09-22 21:29:32 +0000,37.411827,-121.888563,5,18.83,69.540886
0,2017-09-22 21:29:37 +0000,37.412104,-121.887635,5,17.32,69.311722
0,2017-09-22 21:29:42 +0000,37.412372,-121.886762,5,16.85,68.325111
0,2017-09-22 21:29:47 +0000,37.412656,-121.88588,5,15.17,67.870308
0,2017-09-22 21:29:53 +0000,37.412923,-121.885013,5,11.64,68.194275
0,2017-09-22 21:29:58 +0000,37.41302,-121.884597,5,5.28,68.478065
0,2017-09-22 21:30:24 +0000,37.41307,-121.88439,5,4.72,68.478065
0,2017-09-22 21:30:29 +0000,37.413188,-121.883955,5,11.68,68.478065
0,2017-09-22 21:30:34 +0000,37.413409,-121.8832,5,14.91,69.492035
0,2017-09-22 21:30:39 +0000,37.413672,-121.882327,5,18.27,69.257812
0,2017-09-22 21:30:44 +0000,37.413968,-121.881371,5,18.01,69.257812
0,2017-09-22 21:30:45 +0000,37.414021,-121.881183,5,17.690001,71.015625
0,2017-09-22 21:30:50 +0000,37.41427,-121.880283,5,16.85,68.203125
0,2017-09-22 21:30:55 +0000,37.414485,-121.879447,5,13.92,82.265625
0,2017-09-22 21:31:00 +0000,37.414146,-121.878926,10,12.03,171.5625
0,2017-09-22 21:31:05 +0000,37.413726,-121.879372,5,14.79,268.59375
0,2017-09-22 21:31:11 +0000,37.414441,-121.880004,10,18.65,345.234375
0,2017-09-22 21:31:15 +0000,37.415269,-121.880277,10,23.33,346.992188
0,2017-09-22 21:31:20 +0000,37.416203,-121.880552,5,20.200001,346.992188
0,2017-09-22 21:31:25 +0000,37.417129,-121.880819,5,22.52,346.289062
0,2017-09-22 21:31:30 +0000,37.418151,-121.881168,5,24.18,344.882812
0,2017-09-22 21:31:34 +0000,37.419024,-121.881464,5,26.459999,346.640625
0,2017-09-22 21:31:39 +0000,37.420243,-121.88185,5,29.309999,346.640625
0,2017-09-22 21:31:43 +0000,37.421281,-121.882164,5,31.23,346.992188
0,2017-09-22 21:31:48 +0000,37.422712,-121.882583,5,32.43,346.992188
0,2017-09-22 21:31:52 +0000,37.423821,-121.882929,5,31.73,346.640625
0,2017-09-22 21:31:57 +0000,37.42523,-121.883434,5,33.139999,342.421875
0,2017-09-22 21:32:01 +0000,37.426356,-121.883916,5,33.759998,339.257812
0,2017-09-22 21:32:06 +0000,37.427717,-121.884632,5,32.310001,337.5
0,2017-09-22 21:32:10 +0000,37.428795,-121.88521,5,31.639999,336.796875
0,2017-09-22 21:32:15 +0000,37.430134,-121.885928,5,33.93,336.796875
0,2017-09-22 21:32:19 +0000,37.431287,-121.886561,5,35.150002,335.039062
